fuck you,dt,vx,vy,yaw,dx,dy,"x,y"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156672.088,""accelerometers"":{""x"":-57.853153228759766,""y"":357.5768127441406,""z"":1012.5162963867188},""gyroscopes"":{""x"":68.01792907714844,""y"":-38.16118621826172,""z"":9.11159896850586},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-7.512,""leftRightDegrees"":-156.097,""clockwiseDegrees"":41.072,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156677.093,""accelerometers"":{""x"":-58.20299530029297,""y"":361.8524475097656,""z"":1006.0389404296875},""gyroscopes"":{""x"":70.36569213867188,""y"":-38.916996002197266,""z"":8.35522747039795},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-7.313,""leftRightDegrees"":-155.786,""clockwiseDegrees"":41.119,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156682.128,""accelerometers"":{""x"":-58.63768768310547,""y"":368.3197937011719,""z"":999.7127685546875},""gyroscopes"":{""x"":72.78472137451172,""y"":-39.788692474365234,""z"":7.931639194488525},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-7.113,""leftRightDegrees"":-155.463,""clockwiseDegrees"":41.17,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156687.316,""accelerometers"":{""x"":-56.53699493408203,""y"":374.72686767578125,""z"":993.3043823242188},""gyroscopes"":{""x"":75.421630859375,""y"":-40.528377532958984,""z"":7.514912128448486},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-6.911,""leftRightDegrees"":-155.127,""clockwiseDegrees"":41.225,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156692.413,""accelerometers"":{""x"":-54.95279312133789,""y"":387.150634765625,""z"":987.6981811523438},""gyroscopes"":{""x"":78.36141204833984,""y"":-41.53107452392578,""z"":7.319223880767822},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-6.705,""leftRightDegrees"":-154.775,""clockwiseDegrees"":41.285,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156697.204,""accelerometers"":{""x"":-49.69089126586914,""y"":400.8773498535156,""z"":979.5333862304688},""gyroscopes"":{""x"":81.20600128173828,""y"":-42.1607551574707,""z"":7.589265823364258},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-6.496,""leftRightDegrees"":-154.407,""clockwiseDegrees"":41.345,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156702.087,""accelerometers"":{""x"":-44.7970085144043,""y"":414.8839111328125,""z"":969.0913696289062},""gyroscopes"":{""x"":84.16499328613281,""y"":-42.72756576538086,""z"":7.491990089416504},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-6.285,""leftRightDegrees"":-154.023,""clockwiseDegrees"":41.408,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156707.092,""accelerometers"":{""x"":-39.2525634765625,""y"":429.7351379394531,""z"":958.2840576171875},""gyroscopes"":{""x"":86.61512756347656,""y"":-42.841102600097656,""z"":7.9261274337768555},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-6.072,""leftRightDegrees"":-153.624,""clockwiseDegrees"":41.471,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156712.127,""accelerometers"":{""x"":-33.32035446166992,""y"":439.6927490234375,""z"":949.0571899414062},""gyroscopes"":{""x"":88.78834533691406,""y"":-42.80134582519531,""z"":7.890357494354248},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-5.86,""leftRightDegrees"":-153.214,""clockwiseDegrees"":41.535,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156717.071,""accelerometers"":{""x"":-31.02878189086914,""y"":452.2320251464844,""z"":940.7382202148438},""gyroscopes"":{""x"":90.55879974365234,""y"":-42.58525466918945,""z"":8.264538764953613},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-5.649,""leftRightDegrees"":-152.793,""clockwiseDegrees"":41.598,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156722.229,""accelerometers"":{""x"":-25.982868194580078,""y"":460.4829406738281,""z"":932.2601928710938},""gyroscopes"":{""x"":91.88270568847656,""y"":-42.33951950073242,""z"":8.679282188415527},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-5.439,""leftRightDegrees"":-152.364,""clockwiseDegrees"":41.66,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156727.508,""accelerometers"":{""x"":-25.48664093017578,""y"":469.4617004394531,""z"":921.3287963867188},""gyroscopes"":{""x"":93.43389129638672,""y"":-42.03324890136719,""z"":9.016321182250977},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-5.229,""leftRightDegrees"":-151.927,""clockwiseDegrees"":41.721,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156732.147,""accelerometers"":{""x"":-20.95734214782715,""y"":474.15704345703125,""z"":913.062255859375},""gyroscopes"":{""x"":94.55390930175781,""y"":-41.80112838745117,""z"":9.940322875976562},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-5.02,""leftRightDegrees"":-151.483,""clockwiseDegrees"":41.779,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156737.06,""accelerometers"":{""x"":-19.280054092407227,""y"":476.28546142578125,""z"":907.2989501953125},""gyroscopes"":{""x"":96.32124328613281,""y"":-41.514217376708984,""z"":10.524078369140625},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-4.81,""leftRightDegrees"":-151.03,""clockwiseDegrees"":41.835,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156741.943,""accelerometers"":{""x"":-17.549243927001953,""y"":475.8008117675781,""z"":907.60400390625},""gyroscopes"":{""x"":98.08760070800781,""y"":-41.16178512573242,""z"":11.934830665588379},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-4.6,""leftRightDegrees"":-150.57,""clockwiseDegrees"":41.886,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156747.039,""accelerometers"":{""x"":-15.073312759399414,""y"":471.5340576171875,""z"":909.8844604492188},""gyroscopes"":{""x"":100.28218078613281,""y"":-40.76161575317383,""z"":13.059554100036621},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-4.389,""leftRightDegrees"":-150.099,""clockwiseDegrees"":41.933,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156751.953,""accelerometers"":{""x"":-16.0311279296875,""y"":468.24432373046875,""z"":910.884765625},""gyroscopes"":{""x"":103.09261322021484,""y"":-39.990325927734375,""z"":14.489030838012695},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-4.179,""leftRightDegrees"":-149.616,""clockwiseDegrees"":41.973,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156757.11,""accelerometers"":{""x"":-11.034662246704102,""y"":462.1203918457031,""z"":913.2801513671875},""gyroscopes"":{""x"":106.01576232910156,""y"":-39.29813003540039,""z"":15.752315521240234},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-3.969,""leftRightDegrees"":-149.121,""clockwiseDegrees"":42.008,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156762.115,""accelerometers"":{""x"":-10.192039489746094,""y"":462.406494140625,""z"":913.4266967773438},""gyroscopes"":{""x"":109.63629150390625,""y"":-38.343135833740234,""z"":16.840015411376953},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-3.761,""leftRightDegrees"":-148.607,""clockwiseDegrees"":42.038,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156767.181,""accelerometers"":{""x"":-6.959123611450195,""y"":464.1918640136719,""z"":917.3886108398438},""gyroscopes"":{""x"":113.33606719970703,""y"":-37.66006088256836,""z"":18.037429809570312},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-3.553,""leftRightDegrees"":-148.077,""clockwiseDegrees"":42.062,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156772.033,""accelerometers"":{""x"":-8.51375961303711,""y"":472.8468322753906,""z"":917.5791015625},""gyroscopes"":{""x"":116.88671875,""y"":-37.200767517089844,""z"":19.152828216552734},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-3.345,""leftRightDegrees"":-147.528,""clockwiseDegrees"":42.083,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156777.008,""accelerometers"":{""x"":-14.436553001403809,""y"":483.88262939453125,""z"":916.9735717773438},""gyroscopes"":{""x"":120.51140594482422,""y"":-36.962406158447266,""z"":20.476675033569336},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-3.136,""leftRightDegrees"":-146.961,""clockwiseDegrees"":42.099,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156781.921,""accelerometers"":{""x"":-18.356508255004883,""y"":494.18157958984375,""z"":911.8248901367188},""gyroscopes"":{""x"":123.53510284423828,""y"":-37.13526153564453,""z"":21.7718505859375},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-2.924,""leftRightDegrees"":-146.379,""clockwiseDegrees"":42.112,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156787.139,""accelerometers"":{""x"":-26.27145767211914,""y"":505.73492431640625,""z"":905.3333129882812},""gyroscopes"":{""x"":126.72636413574219,""y"":-37.49329376220703,""z"":22.968738555908203},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-2.709,""leftRightDegrees"":-145.779,""clockwiseDegrees"":42.123,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156792.144,""accelerometers"":{""x"":-27.542686462402344,""y"":515.77783203125,""z"":898.92236328125},""gyroscopes"":{""x"":129.83364868164062,""y"":-38.19921875,""z"":24.092248916625977},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-2.489,""leftRightDegrees"":-145.164,""clockwiseDegrees"":42.134,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156796.905,""accelerometers"":{""x"":-32.32455825805664,""y"":528.046142578125,""z"":891.1441650390625},""gyroscopes"":{""x"":132.88046264648438,""y"":-39.340911865234375,""z"":25.169944763183594},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-2.263,""leftRightDegrees"":-144.533,""clockwiseDegrees"":42.146,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156801.818,""accelerometers"":{""x"":-34.60080337524414,""y"":540.6588745117188,""z"":884.6998291015625},""gyroscopes"":{""x"":136.27316284179688,""y"":-40.637367248535156,""z"":26.4395809173584},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-2.029,""leftRightDegrees"":-143.884,""clockwiseDegrees"":42.159,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156807.037,""accelerometers"":{""x"":-36.250648498535156,""y"":551.0408325195312,""z"":877.407470703125},""gyroscopes"":{""x"":139.3768768310547,""y"":-42.32914352416992,""z"":27.796630859375},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.785,""leftRightDegrees"":-143.22,""clockwiseDegrees"":42.174,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156812.011,""accelerometers"":{""x"":-37.74350357055664,""y"":558.3001098632812,""z"":872.5348510742188},""gyroscopes"":{""x"":142.86953735351562,""y"":-44.07393264770508,""z"":29.243263244628906},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.531,""leftRightDegrees"":-142.538,""clockwiseDegrees"":42.192,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156816.955,""accelerometers"":{""x"":-34.03178405761719,""y"":561.0151977539062,""z"":868.0839233398438},""gyroscopes"":{""x"":146.267578125,""y"":-45.9618034362793,""z"":30.60141944885254},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.266,""leftRightDegrees"":-141.841,""clockwiseDegrees"":42.213,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156821.99,""accelerometers"":{""x"":-31.161617279052734,""y"":558.5055541992188,""z"":862.8475341796875},""gyroscopes"":{""x"":149.79751586914062,""y"":-48.026893615722656,""z"":31.93848419189453},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.989,""leftRightDegrees"":-141.127,""clockwiseDegrees"":42.238,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156826.904,""accelerometers"":{""x"":-25.06380844116211,""y"":554.1329956054688,""z"":855.9519653320312},""gyroscopes"":{""x"":153.4397735595703,""y"":-49.96456527709961,""z"":33.24101638793945},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.7,""leftRightDegrees"":-140.397,""clockwiseDegrees"":42.268,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156831.848,""accelerometers"":{""x"":-18.88254737854004,""y"":545.2161865234375,""z"":849.0691528320312},""gyroscopes"":{""x"":156.945556640625,""y"":-51.9468879699707,""z"":34.48516082763672},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.4,""leftRightDegrees"":-139.651,""clockwiseDegrees"":42.304,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156836.883,""accelerometers"":{""x"":-11.842190742492676,""y"":536.85302734375,""z"":842.3440551757812},""gyroscopes"":{""x"":160.56460571289062,""y"":-53.64707565307617,""z"":35.66764450073242},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.09,""leftRightDegrees"":-138.89,""clockwiseDegrees"":42.344,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156841.796,""accelerometers"":{""x"":-2.899202346801758,""y"":529.5907592773438,""z"":838.8336181640625},""gyroscopes"":{""x"":164.0135040283203,""y"":-55.07920455932617,""z"":36.69626998901367},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.228,""leftRightDegrees"":-138.113,""clockwiseDegrees"":42.389,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156847.015,""accelerometers"":{""x"":6.0618133544921875,""y"":523.3475952148438,""z"":831.4122924804688},""gyroscopes"":{""x"":167.49281311035156,""y"":-56.20372009277344,""z"":37.572269439697266},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.554,""leftRightDegrees"":-137.321,""clockwiseDegrees"":42.439,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156852.081,""accelerometers"":{""x"":16.478092193603516,""y"":520.6292114257812,""z"":823.5022583007812},""gyroscopes"":{""x"":171.05978393554688,""y"":-56.773555755615234,""z"":38.27049255371094},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.885,""leftRightDegrees"":-136.512,""clockwiseDegrees"":42.493,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156857.025,""accelerometers"":{""x"":27.136272430419922,""y"":515.9066772460938,""z"":809.8202514648438},""gyroscopes"":{""x"":174.54737854003906,""y"":-56.90100860595703,""z"":38.65385818481445},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":1.218,""leftRightDegrees"":-135.686,""clockwiseDegrees"":42.551,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156861.755,""accelerometers"":{""x"":38.365806579589844,""y"":512.980712890625,""z"":795.7765502929688},""gyroscopes"":{""x"":178.08106994628906,""y"":-56.47444152832031,""z"":38.82978820800781},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":1.55,""leftRightDegrees"":-134.842,""clockwiseDegrees"":42.611,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156866.729,""accelerometers"":{""x"":49.06958770751953,""y"":514.1027221679688,""z"":781.5131225585938},""gyroscopes"":{""x"":181.1780548095703,""y"":-55.64144515991211,""z"":38.772525787353516},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":1.879,""leftRightDegrees"":-133.983,""clockwiseDegrees"":42.672,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156871.734,""accelerometers"":{""x"":59.64287567138672,""y"":518.5859375,""z"":765.807373046875},""gyroscopes"":{""x"":183.90623474121094,""y"":-54.58634948730469,""z"":38.68787384033203},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.204,""leftRightDegrees"":-133.11,""clockwiseDegrees"":42.736,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156876.77,""accelerometers"":{""x"":68.12193298339844,""y"":532.3602294921875,""z"":751.69091796875},""gyroscopes"":{""x"":186.31423950195312,""y"":-53.27327346801758,""z"":38.69460678100586},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.525,""leftRightDegrees"":-132.223,""clockwiseDegrees"":42.799,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156881.683,""accelerometers"":{""x"":77.20915222167969,""y"":545.5111694335938,""z"":734.6299438476562},""gyroscopes"":{""x"":188.4621124267578,""y"":-51.9724235534668,""z"":38.747623443603516},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.84,""leftRightDegrees"":-131.323,""clockwiseDegrees"":42.862,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156888.854,""accelerometers"":{""x"":84.7752456665039,""y"":562.9903564453125,""z"":719.9775390625},""gyroscopes"":{""x"":190.7505645751953,""y"":-50.54188919067383,""z"":38.96867370605469},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.152,""leftRightDegrees"":-130.41,""clockwiseDegrees"":42.923,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156892.395,""accelerometers"":{""x"":91.80706024169922,""y"":579.2652587890625,""z"":705.5606079101562},""gyroscopes"":{""x"":192.8047637939453,""y"":-49.26812744140625,""z"":39.100101470947266},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.459,""leftRightDegrees"":-129.485,""clockwiseDegrees"":42.985,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156897.125,""accelerometers"":{""x"":96.84053039550781,""y"":596.91259765625,""z"":692.5419311523438},""gyroscopes"":{""x"":194.77049255371094,""y"":-48.074954986572266,""z"":39.24636459350586},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.763,""leftRightDegrees"":-128.548,""clockwiseDegrees"":43.046,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
