fuck you,dt,vx,vy,yaw,dx,dy,"x,y"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210771.148,""accelerometers"":{""x"":62.75279998779297,""y"":-28.94594383239746,""z"":-959.63671875},""gyroscopes"":{""x"":0.09822220355272293,""y"":-0.03757381811738014,""z"":-0.010021031834185123},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.866,""leftRightDegrees"":-0.071,""clockwiseDegrees"":89.7,""xVelocity"":5.274410247802734,""yVelocity"":-7.063523292541504,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210775.909,""accelerometers"":{""x"":62.787841796875,""y"":-28.91411018371582,""z"":-959.62841796875},""gyroscopes"":{""x"":0.07920314371585846,""y"":-0.017650945112109184,""z"":0.019328752532601357},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.864,""leftRightDegrees"":-0.071,""clockwiseDegrees"":89.7,""xVelocity"":5.4871015548706055,""yVelocity"":-6.362326622009277,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210780.822,""accelerometers"":{""x"":62.805335998535156,""y"":-28.88235092163086,""z"":-959.638671875},""gyroscopes"":{""x"":0.07888152450323105,""y"":-0.06534715741872787,""z"":-0.0012775321956723928},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.862,""leftRightDegrees"":-0.071,""clockwiseDegrees"":89.7,""xVelocity"":5.67651891708374,""yVelocity"":-5.7333855628967285,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210785.736,""accelerometers"":{""x"":62.806396484375,""y"":-28.84918785095215,""z"":-959.63134765625},""gyroscopes"":{""x"":-0.022774625569581985,""y"":-0.04802829772233963,""z"":-0.03825875744223595},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.86,""leftRightDegrees"":-0.071,""clockwiseDegrees"":89.699,""xVelocity"":5.844586372375488,""yVelocity"":-5.169605255126953,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210790.771,""accelerometers"":{""x"":62.79859924316406,""y"":-28.819393157958984,""z"":-959.6337890625},""gyroscopes"":{""x"":-0.05451546236872673,""y"":-0.08757480978965759,""z"":-0.033466409891843796},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.858,""leftRightDegrees"":-0.071,""clockwiseDegrees"":89.699,""xVelocity"":5.993442535400391,""yVelocity"":-4.66447114944458,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210795.715,""accelerometers"":{""x"":62.789302825927734,""y"":-28.805171966552734,""z"":-959.63525390625},""gyroscopes"":{""x"":-0.057985570281744,""y"":-0.06982521712779999,""z"":-0.0830395296216011},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.856,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.699,""xVelocity"":6.124984264373779,""yVelocity"":-4.21225643157959,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210800.689,""accelerometers"":{""x"":62.78325653076172,""y"":-28.818649291992188,""z"":-959.63134765625},""gyroscopes"":{""x"":-0.037060752511024475,""y"":-0.05678851529955864,""z"":-0.015592467971146107},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.854,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.699,""xVelocity"":6.240975379943848,""yVelocity"":-3.808091163635254,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210805.694,""accelerometers"":{""x"":62.78306579589844,""y"":-28.862354278564453,""z"":-959.63623046875},""gyroscopes"":{""x"":0.01159583404660225,""y"":-0.020453449338674545,""z"":-0.06627592444419861},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.851,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.698,""xVelocity"":6.343051433563232,""yVelocity"":-3.447394847869873,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210811.096,""accelerometers"":{""x"":62.78500747680664,""y"":-28.92302131652832,""z"":-959.63232421875},""gyroscopes"":{""x"":0.006053321994841099,""y"":-0.005258702207356691,""z"":-0.036296211183071136},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.849,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.698,""xVelocity"":6.432602405548096,""yVelocity"":-3.1260738372802734,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210815.704,""accelerometers"":{""x"":62.78276443481445,""y"":-28.979764938354492,""z"":-959.6337890625},""gyroscopes"":{""x"":0.0002470073814038187,""y"":-0.017160732299089432,""z"":-0.07067476958036423},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.847,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.698,""xVelocity"":6.510891914367676,""yVelocity"":-2.8398733139038086,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
